product_id,variant_id,handle,title,description,price,compare_at_price,cost,sku,cj_product_id,cj_variant_id,category_primary,category_secondary,pet_type,collection,image_urls,status
cj_2003434888612323329,,pawhut-wooden-dog-kennel-with-removable-floor-asphalt-and-openable-roof-giant-wi,"PawHut Wooden Dog Kennel With Removable Floor, Asphalt And Openable Roof, Giant Window For Large Dogs, Charcoal Grey","
 <p><em></em></p>
 <p><em>Your dog is sure to enjoy a big Pawhut outdoor dog house. An openable roof lets you reach in to pet your pup and make eye contact while giving them commands. Its outdoor-strong materials will assure quality that survives rain, while the cabin design offers a cute look for your garden. What's safer for the Earth is often safer for our pets.</em></p>
 <h3><em>Features:</em></h3>
 <ul style=""list-style:disc;margin-left:15px;"">
  <li><em>Openable roof for easy access and v",195.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/014af82d-4805-4880-8a42-fbfb8b58cffe.jpg|https://cf.cjdropshipping.com/17664480/90b92fa1-fde6-4b13-9829-28b71ebca7d5.jpg|https://cf.cjdropshipping.com/17664480/fe4bb8fc-5528-4179-b547-149ab866d2b9.jpg|https://cf.cjdropshipping.com/17664480/25a0823b-d342-4b98-b45f-f5df32c1fa13.jpg|https://cf.cjdropshipping.com/17664480/21394378-37c4-4b55-8e5c-6fe905c24ebe.jpg,active
cj_2003259963400409089,,pawhut-12-panels-heavy-duty-puppy-playpen-for-small-dogs-indoor-and-outdoor-use-,"PawHut 12 Panels Heavy Duty Puppy Playpen, For Small Dogs, Indoor And Outdoor Use - Silver","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 12 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, wit",189.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/29e0845e-e83a-4d50-8a6b-62aa47135ad4.jpg|https://cf.cjdropshipping.com/17664480/010760c4-661d-42bf-8007-02d8c8ce49c1.jpg|https://cf.cjdropshipping.com/17664480/a69ba9cc-ac4b-4713-857b-dabe189089cd.jpg|https://cf.cjdropshipping.com/17664480/a850ae7a-d796-4453-9a2c-76bc5a1567e4.jpg|https://cf.cjdropshipping.com/17664480/085c4b04-67fd-4c09-bec7-fde317d5c60a.jpg,active
cj_2003374569957535745,,pawhut-outdoor-dog-kennel-puppy-play-pen-with-canopy-garden-playpen-fence-crate-,PawHut Outdoor Dog Kennel Puppy Play Pen With Canopy Garden Playpen Fence Crate Enclosure Cage Rotating Bowl 211 X 141 X 151 Cm,"
 <p><em></em></p>
 <p><em>Get an appropriate home for your furry friend with our PawHut dog kennel. Rust-resistant wire, water-resistant cover with solid steel roof frame, suitable height enclosure and lockable gate with spacious room to meet all your dog's needs. Stable but lightweight to move outside or inside, easy to assemble or disassemble for transporting, almost zero maintenance all support a practical kennel for your dog.</em></p>
 <h3><em>Features:</em></h3>
 <ul style=""list-style:disc",271.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/dc0ef3d0-7425-464a-8882-c4f1331527b1.jpg|https://cf.cjdropshipping.com/17664480/f7725ff5-ede0-4e7a-884d-072d6dd84bd9.jpg|https://cf.cjdropshipping.com/17664480/53d6d92e-8ea3-4d16-83c7-28e2421cac97.jpg|https://cf.cjdropshipping.com/17664480/d5379f5d-1737-440e-9334-96d3c21efc4a.jpg|https://cf.cjdropshipping.com/17664480/1a2be942-b163-4b9f-85e0-0a5019d25115.jpg,active
cj_2003309396563505154,,pawhut-puppy-training-pad-indoor-portable-puppy-pad-with-artificial-grass-grid-p,"PawHut Puppy Training Pad, Indoor Portable Puppy Pad, With Artificial Grass, Grid, Panel, Tray, 63 X 48.5cm","
 <p><em></em></p>
 <p><em>Elevate your pet's bathroom routine with this innovative PawHut dog toilet. Featuring a three-level layer system of artificial grass, grid panel and train, it simplifies waste management and fosters puppy training. The lifelike grass encourages natural habits, whilst ensuring mess-free cleanup. Easy to dismantle and clean, its design ensures an odour-free home. Pet training, made effortless!</em></p>
 <h3><em>Features:</em></h3>
 <ul style=""list-style:disc;margin-left:",68.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/7b3aabab-aeda-4325-8fa3-2b34d393b809.jpg|https://cf.cjdropshipping.com/17664480/19a6ba23-e093-4ee3-b918-ddeeb96e4791.jpg|https://cf.cjdropshipping.com/17664480/8c966ce6-2c56-42c4-8c6f-9ee0645f00b3.jpg|https://cf.cjdropshipping.com/17664480/3f0e5433-1311-4ebb-b4c6-ec51489f5681.jpg|https://cf.cjdropshipping.com/17664480/1bbcdfbb-dda2-4064-89ec-a7f5ea843031.jpg,active
cj_2003305177934614530,,pawhut-puppy-training-pad-indoor-portable-puppy-pad-with-artificial-grass-grid-p-1,"PawHut Puppy Training Pad, Indoor Portable Puppy Pad, With Artificial Grass, Grid, Panel, Tray, 46.5 X 34cm","
 <p><em></em></p>
 <p><em>Elevate your pet's bathroom routine with this innovative PawHut dog toilet. Featuring a three-level layer system of artificial grass, grid panel and train, it simplifies waste management and fosters puppy training. The lifelike grass encourages natural habits, whilst ensuring mess-free cleanup. Easy to dismantle and clean, its design ensures an odour-free home. Pet training, made effortless!</em></p>
 <h3><em>Features:</em></h3>
 <ul style=""list-style:disc;margin-left:",50.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/13a9fda2-84cd-427f-ae8f-01ebb63fa9a6.jpg|https://cf.cjdropshipping.com/17664480/1fa33abb-9168-4729-a85c-f89c253340e8.jpg|https://cf.cjdropshipping.com/17664480/5d9e23c7-08e6-482c-877d-8261d68bfe8b.jpg|https://cf.cjdropshipping.com/17664480/7a512cc5-c22e-4af0-be85-115f6cad2fa0.jpg|https://cf.cjdropshipping.com/17664480/e630e74a-3979-4ef6-98cd-4aea813d4575.jpg,active
cj_2003452502716559362,,plastic-dog-house-for-medium-and-small-dogs-water-resistant-puppy-shelter-indoor," Plastic Dog House for Medium and Small Dogs, Water Resistant Puppy Shelter Indoor Outdoor with Door, Easy to Assemble, Blue","<strong>Description</strong>: <br><p>You want your dog's furniture to look just as good as your own; that's why our indoor dog house fits your yard as easily as your own home. Easy to clean, outdoor-ready, and well-ventilated, this outside dog house has human-like window detailing that makes it look like a homey cottage. A [BRAND NAME] is a place for refuge giving your furry friend a cozy, clean, and warm outdoor environment.</p><h3>Features:</h3><ul><li>- Water-resistant surface and slanted roo",108.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/43aa895d-1c28-4d0a-a8b8-29d44a7f2bdf.jpg|https://cf.cjdropshipping.com/17664480/b21252be-e8f0-4b82-b591-278ec8235478.jpg|https://cf.cjdropshipping.com/17664480/b5d5df37-906f-4d7a-8855-716496d81265.jpg|https://cf.cjdropshipping.com/17664480/4b8df9a6-ee43-42ea-939c-fc24f9ecddbe.jpg|https://cf.cjdropshipping.com/17664480/8d40f62c-a9ee-494f-becb-cba867fe4aae.jpg|https://cf.cjdropshipping.com/17664480/85117c8e-2d2b-4520-af87-d8841ef5d75c.jpg|https://cf.cjdropshipping.com/17664480/2234760d-4d9c-4aff-84b6-8d08a3f1102e.jpg,active
cj_2003457588117221377,,6-height-small-puppy-dog-feeding-station-for-messy-pets-stainless-steel-elevated," 6"" Height Small Puppy Dog Feeding Station for Messy Pets, Stainless Steel Elevated Dog Bowls with Modern Wooden Frame, Dog Food Stand Pet Feeding Station, White","<strong>Description</strong>: <br><p>This [BRAND NAME] dog food bowl and stand does more than just feed your pet. It creates a health-conscious environment by allowing your furry friend to eat in a natural standing position, which aids in digestion and reduces stress on their body, improving health. The solid non-slip base ensures that the bowls stay firmly in place. The heavy-duty dog food bowl and stand is constructed of durable wood and stainless steel. These double elevated dog bowls and sta",80.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/4740b6e7-84ee-4c31-b9d2-3ea36d88d404.jpg|https://cf.cjdropshipping.com/17664480/53868db3-6c67-4e1d-a500-136404ecfde2.jpg|https://cf.cjdropshipping.com/17664480/cc89f14c-2f48-4d15-a263-921a48928c13.jpg|https://cf.cjdropshipping.com/17664480/2abb9223-130c-4a03-abf1-73c3dc5e0134.jpg|https://cf.cjdropshipping.com/17664480/fb78cc1d-dd21-4bbe-a6d5-a0804a5e3766.jpg|https://cf.cjdropshipping.com/17664480/b3f09457-772f-49ac-a43e-c6ad57c3178c.jpg|https://cf.cjdropshipping.com/17664480/abce2c27-43e2-4f69-9d1a-2717b94b0492.jpg,active
cj_2003451981750448130,,outside-dog-kennel-46-x-46-x-5-puppy-play-pen-with-canopy-garden-playpen-fence-c," Outside Dog Kennel, 4.6' x 4.6' x 5' Puppy Play Pen with Canopy, Garden Playpen Fence Crate Enclosure Cage Rotating Bowl, for Dogs, Chickens, Ducks, Black","<strong>Description</strong>: <br><p>We all know roofing is good for rain, but even when the weather is perfect, your dog will benefit from the cool shade. Not only does coverage offer comfort, but the cooler temperatures can be healthier than staying out in the hot and blazing weather for several hours without top protection. As an additional bonus, food and water bowls allow you to hydrate your dog without opening the main door, making it easier to give them what they need. This large dog kenn",255.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/b5c118ed-f392-4716-abc9-9abf3c9c4b3c.jpg|https://cf.cjdropshipping.com/17664480/d0686c9e-0b13-4d62-9a62-6acea1259da9.jpg|https://cf.cjdropshipping.com/17664480/1b8177ac-a089-41df-909e-3f2ceba40c6a.jpg|https://cf.cjdropshipping.com/17664480/60e54b33-3fc8-4f7d-b7bc-8706bf3d6268.jpg|https://cf.cjdropshipping.com/17664480/9638701a-a4ba-4aee-b5f1-90ff2da26a8d.jpg|https://cf.cjdropshipping.com/17664480/b11f4047-6286-4754-8852-7612152c8b6e.jpg|https://cf.cjdropshipping.com/17664480/f9a8e100-321f-4dc3-8773-382865ba1701.jpg,active
cj_2003456317144363010,,dog-playpen-for-indoor-outdoor-24-panels-445-h-puppy-playpen-with-lockable-door-," Dog Playpen for Indoor Outdoor, 24 Panels 44.5"" H Puppy Playpen with Lockable Door, DIY Shape Pet Exercise Fence, Black","<strong>Description</strong>: <br><p>The [BRAND NAME] puppy playpen features 24 versatile panels that can be arranged to fit your home. With three convenient doors for easy access and secure lock latches for pet safety, this outdoor dog fence provides a spacious area for both rest and play. Also usable indoors, it makes a great barrier for your pet's activity zone. Due to the flexibility of the panels, it can be divided into smaller pens for multiple pets. It's a practical and reliable solution ",547.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/3bb187e1-f1cc-4fd7-b283-2adefd6104db.jpg|https://cf.cjdropshipping.com/17664480/7c8c1a90-911c-4c8a-93fd-88b38af2c4e6.jpg|https://cf.cjdropshipping.com/17664480/4c25c7b0-b007-4cca-aa25-d04173b6651e.jpg|https://cf.cjdropshipping.com/17664480/dc72f040-3505-4641-9c39-12dc41ee9a39.jpg|https://cf.cjdropshipping.com/17664480/2bc6d2a1-0551-4690-b1fd-815dcc685758.jpg|https://cf.cjdropshipping.com/17664480/5a0cb7ea-8f63-4745-aeb6-8886729b24be.jpg|https://cf.cjdropshipping.com/17664480/a2ab9624-386d-47e4-8eff-4bc42ec7f566.jpg,active
cj_2003260232729251842,,pawhut-12-panels-heavy-duty-puppy-playpen-for-small-dogs-indoor-and-outdoor-use--1,"PawHut 12 Panels Heavy Duty Puppy Playpen, For Small Dogs, Indoor And Outdoor Use - Silver","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 12 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, wit",233.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/1604d822-a13c-443f-a2b8-c14c502f2cc3.jpg|https://cf.cjdropshipping.com/17664480/6a671925-66dc-430a-94e9-af750b03dc33.jpg|https://cf.cjdropshipping.com/17664480/f77243a8-245c-4c01-b1a2-ba6515edb4a6.jpg|https://cf.cjdropshipping.com/17664480/cd8ac054-c1b3-4c0b-9e90-97bed49def13.jpg|https://cf.cjdropshipping.com/17664480/ac5b1a3c-b6bb-4587-9f28-f99509778d94.jpg,active
cj_2003456280142213121,,dog-playpen-for-indoor-outdoor-24-panels-39-h-puppy-playpen-with-lockable-door-d," Dog Playpen for Indoor Outdoor, 24 Panels 39"" H Puppy Playpen with Lockable Door, DIY Shape Pet Exercise Fence, Gray","<strong>Description</strong>: <br><p>The [BRAND NAME] puppy playpen features 24 versatile panels that can be arranged to fit your home. With three convenient doors for easy access and secure lock latches for pet safety, this outdoor dog fence provides a spacious area for both rest and play. Also usable indoors, it makes a great barrier for your pet's activity zone. Due to the flexibility of the panels, it can be divided into smaller pens for multiple pets. It's a practical and reliable solution ",610.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/94482512-f314-4f65-9f42-21018d54d39a.jpg|https://cf.cjdropshipping.com/17664480/84ad5f66-7893-498b-9d5d-86d147a5a630.jpg|https://cf.cjdropshipping.com/17664480/26908c66-a9fd-4de1-aaaf-0b2ce1b35a5d.jpg|https://cf.cjdropshipping.com/17664480/8f732c96-bb0a-4763-b632-5bca1b76a5b6.jpg|https://cf.cjdropshipping.com/17664480/c4383698-6c00-40c4-ba72-9b35414e09d0.jpg|https://cf.cjdropshipping.com/17664480/400ed22d-3ca3-4753-b491-a51cb01a889a.jpg|https://cf.cjdropshipping.com/17664480/7803b345-90ec-479e-bf39-a15fee483664.jpg,active
cj_2003452536401014785,,pet-house-water-resistant-puppy-shelter-with-door-for-indoor-outdoor-easy-to-ass," Pet House Water Resistant Puppy Shelter with Door for Indoor Outdoor, Easy to Assemble, for Small/Medium Dogs, Gray","<strong>Description</strong>: <br><p>You want your dog's furniture to look just as good as your own; that's why our indoor dog house fits your yard as easily as your own home. Easy to clean, outdoor-ready, and well-ventilated, this outside dog house has human-like window detailing that makes it look like a homey cottage. A [BRAND NAME] is a place for refuge giving your furry friend a cozy, clean, and warm outdoor environment.</p><h3>Features:</h3><ul><li>- Water-resistant surface and slanted roo",110.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17664480/cf587112-6ef7-44f1-90b6-28cb3cdfbe20.jpg|https://cf.cjdropshipping.com/17664480/148496e1-5dfb-4d21-a060-a6a770b8eb8a.jpg|https://cf.cjdropshipping.com/17664480/f8b7da79-f984-4f36-bbaa-f4474cfc6083.jpg|https://cf.cjdropshipping.com/17664480/ee4e5fea-a14d-4975-a802-760497491818.jpg|https://cf.cjdropshipping.com/17664480/0efe1d77-15db-4c12-a6ee-e5f336d9c260.jpg|https://cf.cjdropshipping.com/17664480/26a851a4-1d3c-4473-846b-03b61d4a12fb.jpg|https://cf.cjdropshipping.com/17664480/818eeaee-be72-4de1-b4c1-07f9c61ad668.jpg,active
cj_2003196528801239041,,pawhut-16-panels-heavy-duty-puppy-playpen-for-small-and-medium-dogs-indoor-and-o,"PawHut 16 Panels Heavy Duty Puppy Playpen, For Small And Medium Dogs, Indoor And Outdoor Use - Grey","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 16 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, wit",267.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/d3b896b0-6ac5-4ada-afbd-472fa7286309.jpg|https://cf.cjdropshipping.com/17663616/f80e034b-ddbe-446e-97f6-7fcd356be408.jpg|https://cf.cjdropshipping.com/17663616/e7e8cb61-00ac-440b-81ff-fb657890e0a0.jpg|https://cf.cjdropshipping.com/17663616/36e18bff-593d-42f3-a852-b0a36975cea5.jpg|https://cf.cjdropshipping.com/17663616/2b2b7471-d7ff-4d86-9ad4-a9e088760087.jpg,active
cj_2003215420655292417,,pawhut-heavy-duty-dog-playpen-4-panel-puppy-pen-foldable-dog-kennel-both-indoor-,"PawHut Heavy Duty Dog Playpen, 4 Panel Puppy Pen, Foldable Dog Kennel Both Indoor Outdoor Use Collapsible Design 82L X 82W X 60H (cm)","
 <p><em></em></p>
 <p><em>Made of metal tubes and wires, this pet playpen will be the great secure area for a variety of pets. 4 stakes to secure the playpen in place. Thanks to its knockdown design, the playpen is easy for transport and storage when not in use. It comes with a step-through door to facilitate the entrance for your pet. The built-in lockable latch prevents your pets from break out and keeps pets safely inside. This pet playpen can be used both indoor and outdoor.</em></p>
 <h3><",89.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/4f3b3711-cfc3-4032-a616-db1dbc6bba53.jpg|https://cf.cjdropshipping.com/17663616/e41f2ebb-89c9-4bdf-b4d6-df16da17ede7.jpg|https://cf.cjdropshipping.com/17663616/ccff3843-a885-4d1c-a834-70320439b538.jpg|https://cf.cjdropshipping.com/17663616/d76a3304-60cb-4389-8216-2ba87e602978.jpg|https://cf.cjdropshipping.com/17663616/96a89207-5ba6-4cb6-85fc-b2ce86a7a5a2.jpg,active
cj_2003106960347410433,,pawhut-6-panels-dog-playpen-portable-detachable-puppy-pen-with-door-for-medium-d,"PawHut 6 Panels Dog Playpen, Portable Detachable Puppy Pen With Door, For Medium Dogs, 80cm High, Grey","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 6 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, with",123.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/85a56da6-43b0-4cb0-bd27-b260993a3120.jpg|https://cf.cjdropshipping.com/17663616/6fcf096d-a600-40d6-9097-e473dfe2fd1c.jpg|https://cf.cjdropshipping.com/17663616/316a57a3-daf9-462a-b430-d3bf913ff291.jpg|https://cf.cjdropshipping.com/17663616/b96d7776-9bba-4084-9048-3a4a6f8da05a.jpg|https://cf.cjdropshipping.com/17663616/d06068fa-fe27-4c8a-b846-6d5bb8430c0e.jpg,active
cj_2003106141749293057,,pawhut-6-panels-dog-playpen-portable-detachable-puppy-pen-with-door-for-small-do,"PawHut 6 Panels Dog Playpen, Portable Detachable Puppy Pen With Door, For Small Dogs, 60cm High, Grey","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 6 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, with",116.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/0e980d30-a967-44a1-aa1c-1a0dc8db468a.jpg|https://cf.cjdropshipping.com/17663616/f70ae59b-2cb3-4918-b420-4277d2d7bd57.jpg|https://cf.cjdropshipping.com/17663616/36c6a8ee-9914-4078-b3f8-dda373d99ab2.jpg|https://cf.cjdropshipping.com/17663616/10e657ee-d839-4f01-94a9-409c4a5ddbdd.jpg|https://cf.cjdropshipping.com/17663616/8ed83a5f-25fb-452d-8fc3-02225a376a7c.jpg,active
cj_2003222309149495298,,pawhut-6-panels-foldable-dog-playpen-puppy-pen-crate-with-door-white,"PawHut 6 Panels Foldable Dog Playpen, Puppy Pen Crate With Door - White","
 <p><em></em></p>
 <p><em>Sometimes, pets can get in the way - that's why this PawHut pet playpen is needed. Six panels allow you to set up in different shapes, suiting your layout seamlessly. It can also serve as a gated fence, keeping them out of certain rooms and spaces. The safety latch keeps them safely inside – just hit the button to get through. Whether you're entertaining guests, stepping out briefly or busy in the kitchen, you'll enjoy total peace of mind, knowing pets are safely in on",141.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/5724c50d-76a0-4f1c-8df2-49dfd2b4a473.jpg|https://cf.cjdropshipping.com/17663616/8e0f9385-6dcd-4fb6-b5fe-b6003f0a3e7d.jpg|https://cf.cjdropshipping.com/17663616/e92b95b5-7c7e-4e9a-9df1-5ed2ba07805b.jpg|https://cf.cjdropshipping.com/17663616/9f1f467e-0fd4-43ee-9130-517e9e8dfaa8.jpg|https://cf.cjdropshipping.com/17663616/d4664cc6-2a2d-4a54-8a04-27a379d0d726.jpg,active
cj_2003038627053096962,,pawhut-freestanding-folding-pet-gate-4-panels-dog-puppy-barrier-with-support-fee,PawHut Freestanding Folding Pet Gate 4 Panels Dog Puppy Barrier With Support Feet,"
 <p><em></em></p>
 <p><em>This PawHut modern pet gate is a safe and efficient way to keep your pets in one area whilst adding a decorative touch to your home. This retractable dog gate with four separate panels, secured with sturdy hinges, allows the gate to be folded down or create a freestanding setup. Wide support feet on the end for balance, while non-slip mats for added stability. The stylish wooden dog barrier will fit in any part of your home, great for doorways, hallways, entry and stai",132.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/938d1626-cdd2-414d-b817-a3a8b47ae569.jpg|https://cf.cjdropshipping.com/17663616/552a5dae-ca41-4af4-b593-1146c2ea39ce.jpg|https://cf.cjdropshipping.com/17663616/86c6b55e-174c-4d00-947d-661b33db48b0.jpg|https://cf.cjdropshipping.com/17663616/2bd326d6-b0ea-434d-be62-4279bf213afe.jpg|https://cf.cjdropshipping.com/17663616/9ac6e7e2-09f6-4097-a16e-f0b87bfdebba.jpg,active
cj_2003169781470900226,,pawhut-7-panels-playpen-with-3-doors-for-baby-dogs-two-room-design-puppy-whelpin,"PawHut 7 Panels Playpen With 3 Doors For Baby Dogs, Two-Room Design Puppy Whelping Box - White","
 <p><em></em></p>
 <p><em>Has your pet just given birth? This two-room PawHut dog fence is what she needs, a spacious haven, where she'll mother her puppies without stress and anxiety. Designed for ultimate convenience and comfort, it provides much-needed personal space, with a removable door for easy access. Made with two sides, it ensures a ventilated space for Mum, whilst the other side shields pup from wind and coldness. An easy way to make your pets feel safe and secure, nurturing them the",264.29,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/14ef3d7d-766c-44eb-8b9a-718e4327ace5.jpg|https://cf.cjdropshipping.com/17663616/7a1bd76f-26d3-4a43-bf72-483bcca832ff.jpg|https://cf.cjdropshipping.com/17663616/3a664dd8-cee0-488c-8d1d-60c8a900dd74.jpg|https://cf.cjdropshipping.com/17663616/7a5a06fb-8c36-4857-9245-6ba642104331.jpg|https://cf.cjdropshipping.com/17663616/e9e35c3d-0d41-4b17-adb7-bc1e96d2e63b.jpg,draft
cj_2003108718213771265,,pawhut-6-panels-dog-playpen-portable-detachable-puppy-pen-with-door-for-large-do,"PawHut 6 Panels Dog Playpen, Portable Detachable Puppy Pen With Door, For Large Dogs, 100cm High, Grey","
 <p><em></em></p>
 <p><em>With this PawHut dog play pen, pets have a safe space to be themselves, whilst giving you peace of mind. With 6 panels, it's flexible and spacious, providing lots of room to roam, play and relax - pets won't feel boxed in. Features ground stakes that go into the ground for stability, you'll set this playpen into different shapes to fit your layout, whether it's inside or outside. For pets, it's freedom and security and for you, it's knowing they're safe and sound, with",139.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17663616/2fd92b90-65ca-469c-a045-48a7c50b596e.jpg|https://cf.cjdropshipping.com/17663616/c90c642c-37ef-44ed-86b0-09c36e526d89.jpg|https://cf.cjdropshipping.com/17663616/87cc963e-3c93-4a4e-a6c8-5c5a9bc351be.jpg|https://cf.cjdropshipping.com/17663616/0e086a1f-456f-4051-b865-d14b1f085693.jpg|https://cf.cjdropshipping.com/17663616/c1b38fdd-fb1b-4c7b-9959-1b4369d333f3.jpg,active
cj_2512261010371625500,,pet-hair-remover-mitt-pet-hair-remover-gloves-deshedding-brush-glove-for-dog-cat,Pet Hair Remover Mitt Pet Hair Remover Gloves Deshedding Brush Glove For Dog Cat Rabbit With Long Short Curly Hair,"<p><b>Overview:</b></p><p>Dual-Sided Efficient Cleaning: The pet grooming gloves feature a dual-sided design that quickly removes loose fur, ensuring a thorough clean. The soft silicone bristles provide gentle care for your pet's skin while making the grooming process both effective and enjoyable.<br/>Wide Applicability: These pet hair remover gloves are versatile, suitable for everyday cleaning, grooming, and even bathtime. They accommodate various fur lengths for small, medium, and large cats,",11.99,,,,,,Small Pets,,small_pet,small-pets,https://oss-cf.cjdropshipping.com/product/2025/12/26/10/0a23ab2c-65a3-4f01-bfc8-c9357cc579de.jpg|https://oss-cf.cjdropshipping.com/product/2025/12/26/10/fef898b2-4169-4a09-beed-4c92e03902a8.jpg|https://oss-cf.cjdropshipping.com/product/2025/12/26/10/508a525b-fd93-4e18-834c-67006aba9645.jpeg|https://oss-cf.cjdropshipping.com/product/2025/12/26/10/d35a2a7d-50cf-4f9a-af10-76352cd117f9.jpg|https://oss-cf.cjdropshipping.com/product/2025/12/26/10/ec714997-548f-4f35-810c-d9ec5b755a43.jpg|https://oss-cf.cjdropshipping.com/product/2025/12/26/10/23ac9dfa-ada4-4b97-b8c1-468d57cae25e.jpg,active
cj_2512260147411617500,,furry-cat-ears-headband-for-women,Furry Cat Ears Headband For Women,"<p><b>Product information:</b><br>Production method: Handmade<br> Colors: Black fox-ear plush headband, white fox-ear plush headband<br> Material: Plush<br> Style: Fashionable</p>
<br>
<b>Packing list: </b>
<br>Hair band *1
<br>
<p></p>
<b>Product Image:</b>
<br>
<img src=""https://oss-cf.cjdropshipping.com/product/2025/12/26/01/aed5f191-ae66-4b0d-983d-07d640ee6ddd.jpg"">
<img src=""https://oss-cf.cjdropshipping.com/product/2025/12/26/01/e92359b9-4beb-47c6-b644-f1a0c4812828.jpg"">
<img src=""https://",3.16,,,,,,Cats,,cat,cats,https://cf.cjdropshipping.com/quick/product/da6b4e18-a16d-4ae0-9468-7345b9e1e0a6.jpg|https://cf.cjdropshipping.com/quick/product/160d73ca-6c8d-4aaf-866b-b83de8ca47f4.jpg|https://cf.cjdropshipping.com/quick/product/f737cb41-2a38-458d-a8d4-35bbad0ee02f.jpg|https://cf.cjdropshipping.com/quick/product/be8fdfe6-f413-4aff-9ce2-9f074176c202.jpg|https://cf.cjdropshipping.com/quick/product/65ff933f-eaeb-4489-889d-82ac2151b124.jpg,draft
